binned_coordinates,updated_type,updated_subtype,hour,alert_count,binned_longitude,binned_latitude
"(-87.63, 41.72)",Jam,Moderate Traffic,11:00,5,-87.63,41.72
"(-87.74, 41.82)",Jam,Moderate Traffic,11:00,4,-87.74,41.82
"(-87.66, 41.84)",Jam,Moderate Traffic,11:00,4,-87.66,41.84
"(-87.62, 41.72)",Jam,Moderate Traffic,11:00,4,-87.62,41.72
"(-87.62, 41.73)",Jam,Moderate Traffic,11:00,4,-87.62,41.73
"(-87.62, 41.74)",Jam,Moderate Traffic,11:00,4,-87.62,41.74
"(-87.67, 41.92)",Jam,Moderate Traffic,11:00,3,-87.67,41.92
"(-87.65, 41.84)",Jam,Moderate Traffic,11:00,3,-87.65,41.84
"(-87.62, 41.75)",Jam,Moderate Traffic,11:00,3,-87.62,41.75
"(-87.82, 41.98)",Jam,Moderate Traffic,11:00,2,-87.82,41.98
"(-87.73, 41.82)",Jam,Moderate Traffic,12:00,9,-87.73,41.82
"(-87.78, 41.98)",Jam,Moderate Traffic,12:00,8,-87.78,41.98
"(-87.81, 41.98)",Jam,Moderate Traffic,12:00,7,-87.81,41.98
"(-87.8, 41.98)",Jam,Moderate Traffic,12:00,7,-87.8,41.98
"(-87.65, 41.89)",Jam,Moderate Traffic,12:00,7,-87.65,41.89
"(-87.77, 41.87)",Jam,Moderate Traffic,12:00,6,-87.77,41.87
"(-87.63, 41.83)",Jam,Moderate Traffic,12:00,6,-87.63,41.83
"(-87.77, 41.98)",Jam,Moderate Traffic,12:00,5,-87.77,41.98
"(-87.75, 41.97)",Jam,Moderate Traffic,12:00,5,-87.75,41.97
"(-87.75, 41.98)",Jam,Moderate Traffic,12:00,5,-87.75,41.98
"(-87.66, 41.9)",Jam,Moderate Traffic,13:00,16,-87.66,41.9
"(-87.75, 41.97)",Jam,Moderate Traffic,13:00,8,-87.75,41.97
"(-87.7, 41.94)",Jam,Moderate Traffic,13:00,8,-87.7,41.94
"(-87.65, 41.89)",Jam,Moderate Traffic,13:00,8,-87.65,41.89
"(-87.75, 41.98)",Jam,Moderate Traffic,13:00,7,-87.75,41.98
"(-87.7, 41.9)",Jam,Moderate Traffic,13:00,7,-87.7,41.9
"(-87.69, 41.88)",Jam,Moderate Traffic,13:00,7,-87.69,41.88
"(-87.67, 41.92)",Jam,Moderate Traffic,13:00,7,-87.67,41.92
"(-87.79, 41.98)",Jam,Moderate Traffic,13:00,6,-87.79,41.98
"(-87.72, 41.95)",Jam,Moderate Traffic,13:00,6,-87.72,41.95
"(-87.66, 41.9)",Jam,Moderate Traffic,14:00,9,-87.66,41.9
"(-87.75, 41.98)",Jam,Moderate Traffic,14:00,7,-87.75,41.98
"(-87.7, 41.93)",Jam,Moderate Traffic,14:00,7,-87.7,41.93
"(-87.67, 41.92)",Jam,Moderate Traffic,14:00,7,-87.67,41.92
"(-87.66, 41.91)",Jam,Moderate Traffic,14:00,6,-87.66,41.91
"(-87.65, 41.94)",Jam,Moderate Traffic,14:00,6,-87.65,41.94
"(-87.62, 41.88)",Jam,Moderate Traffic,14:00,6,-87.62,41.88
"(-87.8, 41.98)",Jam,Moderate Traffic,14:00,5,-87.8,41.98
"(-87.74, 41.87)",Jam,Moderate Traffic,14:00,5,-87.74,41.87
"(-87.73, 41.96)",Jam,Moderate Traffic,14:00,5,-87.73,41.96
"(-87.79, 41.98)",Jam,Moderate Traffic,15:00,9,-87.79,41.98
"(-87.78, 41.98)",Jam,Moderate Traffic,15:00,7,-87.78,41.98
"(-87.65, 41.85)",Jam,Moderate Traffic,15:00,6,-87.65,41.85
"(-87.69, 41.93)",Jam,Moderate Traffic,15:00,5,-87.69,41.93
"(-87.63, 41.89)",Jam,Moderate Traffic,15:00,5,-87.63,41.89
"(-87.73, 41.97)",Jam,Moderate Traffic,15:00,4,-87.73,41.97
"(-87.68, 41.93)",Jam,Moderate Traffic,15:00,4,-87.68,41.93
"(-87.67, 41.92)",Jam,Moderate Traffic,15:00,4,-87.67,41.92
"(-87.65, 41.89)",Jam,Moderate Traffic,15:00,4,-87.65,41.89
"(-87.62, 41.75)",Jam,Moderate Traffic,15:00,4,-87.62,41.75
"(-87.73, 41.82)",Jam,Moderate Traffic,16:00,7,-87.73,41.82
"(-87.77, 41.87)",Jam,Moderate Traffic,16:00,6,-87.77,41.87
"(-87.67, 41.92)",Jam,Moderate Traffic,16:00,6,-87.67,41.92
"(-87.69, 41.93)",Jam,Moderate Traffic,16:00,5,-87.69,41.93
"(-87.66, 41.84)",Jam,Moderate Traffic,16:00,5,-87.66,41.84
"(-87.66, 41.91)",Jam,Moderate Traffic,16:00,5,-87.66,41.91
"(-87.65, 41.89)",Jam,Moderate Traffic,16:00,5,-87.65,41.89
"(-87.8, 41.98)",Jam,Moderate Traffic,16:00,4,-87.8,41.98
"(-87.76, 41.97)",Jam,Moderate Traffic,16:00,4,-87.76,41.97
"(-87.81, 41.98)",Jam,Moderate Traffic,16:00,3,-87.81,41.98
"(-87.79, 41.98)",Jam,Moderate Traffic,17:00,10,-87.79,41.98
"(-87.71, 41.95)",Jam,Moderate Traffic,17:00,7,-87.71,41.95
"(-87.64, 41.85)",Jam,Moderate Traffic,17:00,7,-87.64,41.85
"(-87.68, 41.92)",Jam,Moderate Traffic,17:00,6,-87.68,41.92
"(-87.65, 41.89)",Jam,Moderate Traffic,17:00,6,-87.65,41.89
"(-87.66, 41.91)",Jam,Moderate Traffic,17:00,5,-87.66,41.91
"(-87.66, 41.97)",Jam,Moderate Traffic,17:00,5,-87.66,41.97
"(-87.75, 41.97)",Jam,Moderate Traffic,17:00,4,-87.75,41.97
"(-87.75, 41.98)",Jam,Moderate Traffic,17:00,4,-87.75,41.98
"(-87.71, 41.83)",Jam,Moderate Traffic,17:00,4,-87.71,41.83
"(-87.65, 41.88)",Jam,Moderate Traffic,18:00,9,-87.65,41.88
"(-87.73, 41.82)",Jam,Moderate Traffic,18:00,7,-87.73,41.82
"(-87.65, 41.87)",Jam,Moderate Traffic,18:00,7,-87.65,41.87
"(-87.65, 41.89)",Jam,Moderate Traffic,18:00,7,-87.65,41.89
"(-87.79, 41.98)",Jam,Moderate Traffic,18:00,6,-87.79,41.98
"(-87.74, 41.96)",Jam,Moderate Traffic,18:00,6,-87.74,41.96
"(-87.67, 41.92)",Jam,Moderate Traffic,18:00,6,-87.67,41.92
"(-87.81, 41.98)",Jam,Moderate Traffic,18:00,5,-87.81,41.98
"(-87.8, 41.98)",Jam,Moderate Traffic,18:00,5,-87.8,41.98
"(-87.66, 41.9)",Jam,Moderate Traffic,18:00,5,-87.66,41.9
"(-87.74, 41.82)",Jam,Moderate Traffic,19:00,13,-87.74,41.82
"(-87.75, 41.97)",Jam,Moderate Traffic,19:00,8,-87.75,41.97
"(-87.69, 41.93)",Jam,Moderate Traffic,19:00,8,-87.69,41.93
"(-87.65, 41.89)",Jam,Moderate Traffic,19:00,8,-87.65,41.89
"(-87.71, 41.83)",Jam,Moderate Traffic,19:00,7,-87.71,41.83
"(-87.74, 41.96)",Jam,Moderate Traffic,19:00,6,-87.74,41.96
"(-87.73, 41.95)",Jam,Moderate Traffic,19:00,6,-87.73,41.95
"(-87.71, 41.94)",Jam,Moderate Traffic,19:00,6,-87.71,41.94
"(-87.81, 41.98)",Jam,Moderate Traffic,19:00,5,-87.81,41.98
"(-87.75, 41.96)",Jam,Moderate Traffic,19:00,5,-87.75,41.96
"(-87.71, 41.94)",Jam,Moderate Traffic,20:00,12,-87.71,41.94
"(-87.68, 41.92)",Jam,Moderate Traffic,20:00,12,-87.68,41.92
"(-87.67, 41.92)",Jam,Moderate Traffic,20:00,12,-87.67,41.92
"(-87.73, 41.95)",Jam,Moderate Traffic,20:00,8,-87.73,41.95
"(-87.69, 41.93)",Jam,Moderate Traffic,20:00,8,-87.69,41.93
"(-87.64, 41.85)",Jam,Moderate Traffic,20:00,7,-87.64,41.85
"(-87.8, 41.98)",Jam,Moderate Traffic,20:00,6,-87.8,41.98
"(-87.74, 41.96)",Jam,Moderate Traffic,20:00,6,-87.74,41.96
"(-87.72, 41.95)",Jam,Moderate Traffic,20:00,6,-87.72,41.95
"(-87.81, 41.98)",Jam,Moderate Traffic,20:00,5,-87.81,41.98
"(-87.75, 41.97)",Jam,Moderate Traffic,21:00,12,-87.75,41.97
"(-87.67, 41.91)",Jam,Moderate Traffic,21:00,9,-87.67,41.91
"(-87.64, 41.86)",Jam,Moderate Traffic,21:00,9,-87.64,41.86
"(-87.75, 41.98)",Jam,Moderate Traffic,21:00,8,-87.75,41.98
"(-87.68, 41.92)",Jam,Moderate Traffic,21:00,7,-87.68,41.92
"(-87.68, 41.93)",Jam,Moderate Traffic,21:00,7,-87.68,41.93
"(-87.65, 41.88)",Jam,Moderate Traffic,21:00,7,-87.65,41.88
"(-87.64, 41.85)",Jam,Moderate Traffic,21:00,7,-87.64,41.85
"(-87.81, 41.98)",Jam,Moderate Traffic,21:00,6,-87.81,41.98
"(-87.72, 41.95)",Jam,Moderate Traffic,21:00,6,-87.72,41.95
"(-87.65, 41.88)",Jam,Moderate Traffic,22:00,13,-87.65,41.88
"(-87.62, 41.88)",Jam,Moderate Traffic,22:00,10,-87.62,41.88
"(-87.71, 41.94)",Jam,Moderate Traffic,22:00,9,-87.71,41.94
"(-87.81, 41.98)",Jam,Moderate Traffic,22:00,8,-87.81,41.98
"(-87.72, 41.95)",Jam,Moderate Traffic,22:00,8,-87.72,41.95
"(-87.69, 41.93)",Jam,Moderate Traffic,22:00,8,-87.69,41.93
"(-87.67, 41.92)",Jam,Moderate Traffic,22:00,8,-87.67,41.92
"(-87.74, 41.82)",Jam,Moderate Traffic,22:00,7,-87.74,41.82
"(-87.68, 41.93)",Jam,Moderate Traffic,22:00,7,-87.68,41.93
"(-87.63, 41.88)",Jam,Moderate Traffic,22:00,7,-87.63,41.88
"(-87.81, 41.98)",Jam,Moderate Traffic,23:00,7,-87.81,41.98
"(-87.75, 41.97)",Jam,Moderate Traffic,23:00,7,-87.75,41.97
"(-87.67, 41.92)",Jam,Moderate Traffic,23:00,7,-87.67,41.92
"(-87.65, 41.88)",Jam,Moderate Traffic,23:00,7,-87.65,41.88
"(-87.71, 41.94)",Jam,Moderate Traffic,23:00,5,-87.71,41.94
"(-87.67, 41.9)",Jam,Moderate Traffic,23:00,5,-87.67,41.9
"(-87.66, 41.9)",Jam,Moderate Traffic,23:00,5,-87.66,41.9
"(-87.65, 41.94)",Jam,Moderate Traffic,23:00,5,-87.65,41.94
"(-87.79, 41.98)",Jam,Moderate Traffic,23:00,4,-87.79,41.98
"(-87.78, 41.98)",Jam,Moderate Traffic,23:00,4,-87.78,41.98
"(-87.65, 41.89)",Jam,Stand Still Traffic,00:00,208,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,00:00,180,-87.65,41.88
"(-87.66, 41.9)",Jam,Stand Still Traffic,00:00,140,-87.66,41.9
"(-87.75, 41.98)",Jam,Stand Still Traffic,00:00,118,-87.75,41.98
"(-87.76, 41.97)",Jam,Stand Still Traffic,00:00,109,-87.76,41.97
"(-87.78, 41.98)",Jam,Stand Still Traffic,00:00,104,-87.78,41.98
"(-87.75, 41.97)",Jam,Stand Still Traffic,00:00,83,-87.75,41.97
"(-87.66, 41.99)",Jam,Stand Still Traffic,00:00,81,-87.66,41.99
"(-87.61, 41.89)",Jam,Stand Still Traffic,00:00,80,-87.61,41.89
"(-87.74, 41.96)",Jam,Stand Still Traffic,00:00,71,-87.74,41.96
"(-87.65, 41.89)",Jam,Stand Still Traffic,01:00,172,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,01:00,130,-87.65,41.88
"(-87.66, 41.9)",Jam,Stand Still Traffic,01:00,124,-87.66,41.9
"(-87.66, 41.91)",Jam,Stand Still Traffic,01:00,46,-87.66,41.91
"(-87.67, 41.92)",Jam,Stand Still Traffic,01:00,43,-87.67,41.92
"(-87.76, 41.97)",Jam,Stand Still Traffic,01:00,42,-87.76,41.97
"(-87.71, 41.94)",Jam,Stand Still Traffic,01:00,39,-87.71,41.94
"(-87.65, 41.87)",Jam,Stand Still Traffic,01:00,39,-87.65,41.87
"(-87.64, 41.87)",Jam,Stand Still Traffic,01:00,39,-87.64,41.87
"(-87.75, 41.98)",Jam,Stand Still Traffic,01:00,37,-87.75,41.98
"(-87.66, 41.9)",Jam,Stand Still Traffic,02:00,95,-87.66,41.9
"(-87.65, 41.89)",Jam,Stand Still Traffic,02:00,92,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,02:00,59,-87.65,41.88
"(-87.66, 41.91)",Jam,Stand Still Traffic,02:00,39,-87.66,41.91
"(-87.64, 41.85)",Jam,Stand Still Traffic,02:00,33,-87.64,41.85
"(-87.62, 41.88)",Jam,Stand Still Traffic,02:00,33,-87.62,41.88
"(-87.64, 41.86)",Jam,Stand Still Traffic,02:00,31,-87.64,41.86
"(-87.67, 41.92)",Jam,Stand Still Traffic,02:00,30,-87.67,41.92
"(-87.68, 41.92)",Jam,Stand Still Traffic,02:00,29,-87.68,41.92
"(-87.64, 41.87)",Jam,Stand Still Traffic,02:00,28,-87.64,41.87
"(-87.65, 41.89)",Jam,Stand Still Traffic,03:00,106,-87.65,41.89
"(-87.66, 41.9)",Jam,Stand Still Traffic,03:00,82,-87.66,41.9
"(-87.65, 41.88)",Jam,Stand Still Traffic,03:00,78,-87.65,41.88
"(-87.66, 41.91)",Jam,Stand Still Traffic,03:00,44,-87.66,41.91
"(-87.61, 41.89)",Jam,Stand Still Traffic,03:00,44,-87.61,41.89
"(-87.62, 41.88)",Jam,Stand Still Traffic,03:00,34,-87.62,41.88
"(-87.65, 41.87)",Jam,Stand Still Traffic,03:00,32,-87.65,41.87
"(-87.67, 41.88)",Jam,Stand Still Traffic,03:00,31,-87.67,41.88
"(-87.62, 41.9)",Jam,Stand Still Traffic,03:00,31,-87.62,41.9
"(-87.66, 41.89)",Jam,Stand Still Traffic,03:00,29,-87.66,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,04:00,84,-87.65,41.88
"(-87.65, 41.89)",Jam,Stand Still Traffic,04:00,68,-87.65,41.89
"(-87.66, 41.9)",Jam,Stand Still Traffic,04:00,51,-87.66,41.9
"(-87.67, 41.88)",Jam,Stand Still Traffic,04:00,42,-87.67,41.88
"(-87.62, 41.86)",Jam,Stand Still Traffic,04:00,34,-87.62,41.86
"(-87.66, 41.91)",Jam,Stand Still Traffic,04:00,30,-87.66,41.91
"(-87.68, 41.88)",Jam,Stand Still Traffic,04:00,26,-87.68,41.88
"(-87.64, 41.86)",Jam,Stand Still Traffic,04:00,23,-87.64,41.86
"(-87.64, 41.87)",Jam,Stand Still Traffic,04:00,23,-87.64,41.87
"(-87.63, 41.89)",Jam,Stand Still Traffic,04:00,22,-87.63,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,05:00,31,-87.65,41.88
"(-87.67, 41.88)",Jam,Stand Still Traffic,05:00,25,-87.67,41.88
"(-87.66, 41.9)",Jam,Stand Still Traffic,05:00,23,-87.66,41.9
"(-87.65, 41.89)",Jam,Stand Still Traffic,05:00,23,-87.65,41.89
"(-87.66, 41.91)",Jam,Stand Still Traffic,05:00,11,-87.66,41.91
"(-87.65, 41.87)",Jam,Stand Still Traffic,05:00,10,-87.65,41.87
"(-87.7, 41.83)",Jam,Stand Still Traffic,05:00,9,-87.7,41.83
"(-87.63, 41.89)",Jam,Stand Still Traffic,05:00,9,-87.63,41.89
"(-87.6, 41.69)",Jam,Stand Still Traffic,05:00,9,-87.6,41.69
"(-87.64, 41.87)",Jam,Stand Still Traffic,05:00,8,-87.64,41.87
"(-87.65, 41.88)",Jam,Stand Still Traffic,06:00,17,-87.65,41.88
"(-87.65, 41.89)",Jam,Stand Still Traffic,06:00,15,-87.65,41.89
"(-87.66, 41.89)",Jam,Stand Still Traffic,06:00,8,-87.66,41.89
"(-87.7, 41.83)",Jam,Stand Still Traffic,06:00,7,-87.7,41.83
"(-87.66, 41.9)",Jam,Stand Still Traffic,06:00,7,-87.66,41.9
"(-87.71, 41.94)",Jam,Stand Still Traffic,06:00,5,-87.71,41.94
"(-87.65, 41.87)",Jam,Stand Still Traffic,06:00,5,-87.65,41.87
"(-87.59, 41.71)",Jam,Stand Still Traffic,06:00,5,-87.59,41.71
"(-87.71, 41.83)",Jam,Stand Still Traffic,06:00,4,-87.71,41.83
"(-87.68, 41.92)",Jam,Stand Still Traffic,06:00,4,-87.68,41.92
"(-87.65, 41.89)",Jam,Stand Still Traffic,07:00,9,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,07:00,4,-87.65,41.88
"(-87.63, 41.79)",Jam,Stand Still Traffic,07:00,4,-87.63,41.79
"(-87.71, 41.94)",Jam,Stand Still Traffic,07:00,3,-87.71,41.94
"(-87.82, 41.98)",Jam,Stand Still Traffic,07:00,2,-87.82,41.98
"(-87.81, 41.98)",Jam,Stand Still Traffic,07:00,2,-87.81,41.98
"(-87.75, 41.96)",Jam,Stand Still Traffic,07:00,2,-87.75,41.96
"(-87.74, 41.96)",Jam,Stand Still Traffic,07:00,2,-87.74,41.96
"(-87.72, 41.95)",Jam,Stand Still Traffic,07:00,2,-87.72,41.95
"(-87.71, 41.83)",Jam,Stand Still Traffic,07:00,2,-87.71,41.83
"(-87.63, 41.78)",Jam,Stand Still Traffic,08:00,4,-87.63,41.78
"(-87.66, 41.91)",Jam,Stand Still Traffic,08:00,3,-87.66,41.91
"(-87.65, 41.88)",Jam,Stand Still Traffic,08:00,3,-87.65,41.88
"(-87.82, 41.98)",Jam,Stand Still Traffic,08:00,2,-87.82,41.98
"(-87.81, 41.98)",Jam,Stand Still Traffic,08:00,2,-87.81,41.98
"(-87.69, 41.88)",Jam,Stand Still Traffic,08:00,2,-87.69,41.88
"(-87.67, 41.92)",Jam,Stand Still Traffic,08:00,2,-87.67,41.92
"(-87.62, 41.73)",Jam,Stand Still Traffic,08:00,2,-87.62,41.73
"(-87.75, 41.82)",Jam,Stand Still Traffic,08:00,1,-87.75,41.82
"(-87.75, 41.96)",Jam,Stand Still Traffic,08:00,1,-87.75,41.96
"(-87.71, 41.94)",Jam,Stand Still Traffic,09:00,6,-87.71,41.94
"(-87.73, 41.95)",Jam,Stand Still Traffic,09:00,4,-87.73,41.95
"(-87.7, 41.94)",Jam,Stand Still Traffic,09:00,3,-87.7,41.94
"(-87.66, 41.9)",Jam,Stand Still Traffic,09:00,3,-87.66,41.9
"(-87.63, 41.84)",Jam,Stand Still Traffic,09:00,3,-87.63,41.84
"(-87.62, 41.73)",Jam,Stand Still Traffic,09:00,3,-87.62,41.73
"(-87.76, 41.87)",Jam,Stand Still Traffic,09:00,2,-87.76,41.87
"(-87.75, 41.81)",Jam,Stand Still Traffic,09:00,2,-87.75,41.81
"(-87.72, 41.94)",Jam,Stand Still Traffic,09:00,2,-87.72,41.94
"(-87.7, 41.83)",Jam,Stand Still Traffic,09:00,2,-87.7,41.83
"(-87.63, 41.83)",Jam,Stand Still Traffic,10:00,46,-87.63,41.83
"(-87.6, 41.69)",Jam,Stand Still Traffic,10:00,37,-87.6,41.69
"(-87.74, 41.82)",Jam,Stand Still Traffic,10:00,34,-87.74,41.82
"(-87.63, 41.82)",Jam,Stand Still Traffic,10:00,31,-87.63,41.82
"(-87.66, 41.84)",Jam,Stand Still Traffic,10:00,30,-87.66,41.84
"(-87.76, 41.97)",Jam,Stand Still Traffic,10:00,25,-87.76,41.97
"(-87.62, 41.74)",Jam,Stand Still Traffic,10:00,24,-87.62,41.74
"(-87.61, 41.71)",Jam,Stand Still Traffic,10:00,21,-87.61,41.71
"(-87.62, 41.72)",Jam,Stand Still Traffic,10:00,18,-87.62,41.72
"(-87.6, 41.71)",Jam,Stand Still Traffic,10:00,18,-87.6,41.71
"(-87.76, 41.97)",Jam,Stand Still Traffic,11:00,107,-87.76,41.97
"(-87.75, 41.98)",Jam,Stand Still Traffic,11:00,104,-87.75,41.98
"(-87.75, 41.97)",Jam,Stand Still Traffic,11:00,96,-87.75,41.97
"(-87.74, 41.96)",Jam,Stand Still Traffic,11:00,79,-87.74,41.96
"(-87.78, 41.98)",Jam,Stand Still Traffic,11:00,78,-87.78,41.98
"(-87.76, 41.87)",Jam,Stand Still Traffic,11:00,78,-87.76,41.87
"(-87.73, 41.95)",Jam,Stand Still Traffic,11:00,74,-87.73,41.95
"(-87.63, 41.83)",Jam,Stand Still Traffic,11:00,71,-87.63,41.83
"(-87.75, 41.96)",Jam,Stand Still Traffic,11:00,69,-87.75,41.96
"(-87.77, 41.87)",Jam,Stand Still Traffic,11:00,68,-87.77,41.87
"(-87.66, 41.99)",Jam,Stand Still Traffic,12:00,275,-87.66,41.99
"(-87.74, 41.96)",Jam,Stand Still Traffic,12:00,258,-87.74,41.96
"(-87.73, 41.95)",Jam,Stand Still Traffic,12:00,246,-87.73,41.95
"(-87.75, 41.97)",Jam,Stand Still Traffic,12:00,227,-87.75,41.97
"(-87.71, 41.94)",Jam,Stand Still Traffic,12:00,224,-87.71,41.94
"(-87.76, 41.97)",Jam,Stand Still Traffic,12:00,216,-87.76,41.97
"(-87.66, 41.98)",Jam,Stand Still Traffic,12:00,208,-87.66,41.98
"(-87.72, 41.95)",Jam,Stand Still Traffic,12:00,204,-87.72,41.95
"(-87.77, 41.87)",Jam,Stand Still Traffic,12:00,156,-87.77,41.87
"(-87.75, 41.96)",Jam,Stand Still Traffic,12:00,151,-87.75,41.96
"(-87.71, 41.94)",Jam,Stand Still Traffic,13:00,363,-87.71,41.94
"(-87.73, 41.95)",Jam,Stand Still Traffic,13:00,311,-87.73,41.95
"(-87.74, 41.96)",Jam,Stand Still Traffic,13:00,303,-87.74,41.96
"(-87.75, 41.97)",Jam,Stand Still Traffic,13:00,229,-87.75,41.97
"(-87.72, 41.95)",Jam,Stand Still Traffic,13:00,224,-87.72,41.95
"(-87.72, 41.94)",Jam,Stand Still Traffic,13:00,215,-87.72,41.94
"(-87.7, 41.94)",Jam,Stand Still Traffic,13:00,215,-87.7,41.94
"(-87.69, 41.93)",Jam,Stand Still Traffic,13:00,191,-87.69,41.93
"(-87.67, 41.92)",Jam,Stand Still Traffic,13:00,186,-87.67,41.92
"(-87.68, 41.92)",Jam,Stand Still Traffic,13:00,185,-87.68,41.92
"(-87.74, 41.96)",Jam,Stand Still Traffic,14:00,194,-87.74,41.96
"(-87.76, 41.97)",Jam,Stand Still Traffic,14:00,161,-87.76,41.97
"(-87.71, 41.94)",Jam,Stand Still Traffic,14:00,151,-87.71,41.94
"(-87.73, 41.95)",Jam,Stand Still Traffic,14:00,148,-87.73,41.95
"(-87.75, 41.97)",Jam,Stand Still Traffic,14:00,140,-87.75,41.97
"(-87.66, 41.98)",Jam,Stand Still Traffic,14:00,127,-87.66,41.98
"(-87.66, 41.99)",Jam,Stand Still Traffic,14:00,115,-87.66,41.99
"(-87.69, 41.93)",Jam,Stand Still Traffic,14:00,114,-87.69,41.93
"(-87.72, 41.95)",Jam,Stand Still Traffic,14:00,113,-87.72,41.95
"(-87.76, 41.87)",Jam,Stand Still Traffic,14:00,111,-87.76,41.87
"(-87.76, 41.97)",Jam,Stand Still Traffic,15:00,162,-87.76,41.97
"(-87.78, 41.98)",Jam,Stand Still Traffic,15:00,153,-87.78,41.98
"(-87.73, 41.95)",Jam,Stand Still Traffic,15:00,146,-87.73,41.95
"(-87.74, 41.96)",Jam,Stand Still Traffic,15:00,132,-87.74,41.96
"(-87.77, 41.97)",Jam,Stand Still Traffic,15:00,129,-87.77,41.97
"(-87.65, 41.89)",Jam,Stand Still Traffic,15:00,121,-87.65,41.89
"(-87.75, 41.98)",Jam,Stand Still Traffic,15:00,117,-87.75,41.98
"(-87.66, 41.99)",Jam,Stand Still Traffic,15:00,113,-87.66,41.99
"(-87.71, 41.94)",Jam,Stand Still Traffic,15:00,110,-87.71,41.94
"(-87.75, 41.97)",Jam,Stand Still Traffic,15:00,107,-87.75,41.97
"(-87.65, 41.89)",Jam,Stand Still Traffic,16:00,210,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,16:00,155,-87.65,41.88
"(-87.75, 41.98)",Jam,Stand Still Traffic,16:00,138,-87.75,41.98
"(-87.66, 41.9)",Jam,Stand Still Traffic,16:00,137,-87.66,41.9
"(-87.78, 41.98)",Jam,Stand Still Traffic,16:00,131,-87.78,41.98
"(-87.76, 41.97)",Jam,Stand Still Traffic,16:00,127,-87.76,41.97
"(-87.77, 41.97)",Jam,Stand Still Traffic,16:00,99,-87.77,41.97
"(-87.74, 41.96)",Jam,Stand Still Traffic,16:00,98,-87.74,41.96
"(-87.73, 41.95)",Jam,Stand Still Traffic,16:00,98,-87.73,41.95
"(-87.62, 41.87)",Jam,Stand Still Traffic,16:00,93,-87.62,41.87
"(-87.65, 41.89)",Jam,Stand Still Traffic,17:00,249,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,17:00,245,-87.65,41.88
"(-87.75, 41.98)",Jam,Stand Still Traffic,17:00,150,-87.75,41.98
"(-87.76, 41.97)",Jam,Stand Still Traffic,17:00,141,-87.76,41.97
"(-87.66, 41.9)",Jam,Stand Still Traffic,17:00,141,-87.66,41.9
"(-87.78, 41.98)",Jam,Stand Still Traffic,17:00,135,-87.78,41.98
"(-87.62, 41.9)",Jam,Stand Still Traffic,17:00,119,-87.62,41.9
"(-87.71, 41.94)",Jam,Stand Still Traffic,17:00,112,-87.71,41.94
"(-87.77, 41.97)",Jam,Stand Still Traffic,17:00,111,-87.77,41.97
"(-87.75, 41.97)",Jam,Stand Still Traffic,17:00,111,-87.75,41.97
"(-87.65, 41.89)",Jam,Stand Still Traffic,18:00,328,-87.65,41.89
"(-87.65, 41.88)",Jam,Stand Still Traffic,18:00,312,-87.65,41.88
"(-87.76, 41.97)",Jam,Stand Still Traffic,18:00,180,-87.76,41.97
"(-87.66, 41.9)",Jam,Stand Still Traffic,18:00,159,-87.66,41.9
"(-87.75, 41.98)",Jam,Stand Still Traffic,18:00,158,-87.75,41.98
"(-87.62, 41.9)",Jam,Stand Still Traffic,18:00,131,-87.62,41.9
"(-87.78, 41.98)",Jam,Stand Still Traffic,18:00,127,-87.78,41.98
"(-87.62, 41.87)",Jam,Stand Still Traffic,18:00,123,-87.62,41.87
"(-87.75, 41.97)",Jam,Stand Still Traffic,18:00,108,-87.75,41.97
"(-87.74, 41.96)",Jam,Stand Still Traffic,18:00,108,-87.74,41.96
"(-87.65, 41.88)",Jam,Stand Still Traffic,19:00,436,-87.65,41.88
"(-87.65, 41.89)",Jam,Stand Still Traffic,19:00,399,-87.65,41.89
"(-87.66, 41.9)",Jam,Stand Still Traffic,19:00,247,-87.66,41.9
"(-87.76, 41.97)",Jam,Stand Still Traffic,19:00,182,-87.76,41.97
"(-87.62, 41.87)",Jam,Stand Still Traffic,19:00,182,-87.62,41.87
"(-87.75, 41.98)",Jam,Stand Still Traffic,19:00,179,-87.75,41.98
"(-87.62, 41.9)",Jam,Stand Still Traffic,19:00,177,-87.62,41.9
"(-87.64, 41.85)",Jam,Stand Still Traffic,19:00,162,-87.64,41.85
"(-87.78, 41.98)",Jam,Stand Still Traffic,19:00,161,-87.78,41.98
"(-87.75, 41.97)",Jam,Stand Still Traffic,19:00,156,-87.75,41.97
"(-87.65, 41.88)",Jam,Stand Still Traffic,20:00,567,-87.65,41.88
"(-87.65, 41.89)",Jam,Stand Still Traffic,20:00,489,-87.65,41.89
"(-87.66, 41.9)",Jam,Stand Still Traffic,20:00,433,-87.66,41.9
"(-87.75, 41.98)",Jam,Stand Still Traffic,20:00,247,-87.75,41.98
"(-87.62, 41.87)",Jam,Stand Still Traffic,20:00,210,-87.62,41.87
